"participant","accuracy","rt","stimulus","age","gender"
50,"0","995","leads to",33,"female"
50,"1","659","stops",33,"female"
50,"1","854","starts",33,"female"
50,"1","904","ends",33,"female"
50,"1","701","produces",33,"female"
50,"1","598","influences",33,"female"
50,"1","511","halts",33,"female"
50,"1","665","results in",33,"female"
50,"1","533","ceases",33,"female"
50,"1","586","determines",33,"female"
50,"1","859","leads to",33,"female"
50,"1","695","produces",33,"female"
50,"1","586","halts",33,"female"
50,"1","566","stops",33,"female"
50,"1","501","avoids",33,"female"
50,"1","419","ends",33,"female"
50,"0","1016","results in",33,"female"
50,"1","556","starts",33,"female"
50,"1","412","determines",33,"female"
50,"1","498","affects",33,"female"
50,"1","488","blocks",33,"female"
50,"1","569","influences",33,"female"
50,"1","1319","predicts",33,"female"
50,"1","553","averts",33,"female"
50,"0","1140","precludes",33,"female"
50,"1","30136","ends",33,"female"
50,"1","1333","results in",33,"female"
50,"1","736","affects",33,"female"
50,"1","2129","avoids",33,"female"
50,"1","572","produces",33,"female"
50,"1","501","stops",33,"female"
50,"1","554","predicts",33,"female"
50,"0","893","precludes",33,"female"
50,"1","590","influences",33,"female"
50,"1","447","blocks",33,"female"
50,"1","599","ceases",33,"female"
50,"1","478","starts",33,"female"
50,"1","755","leads to",33,"female"
50,"1","479","averts",33,"female"
50,"1","486","determines",33,"female"
50,"1","386","determines",33,"female"
50,"1","567","halts",33,"female"
50,"0","631","ceases",33,"female"
50,"1","483","leads to",33,"female"
50,"0","659","avoids",33,"female"
50,"1","465","predicts",33,"female"
50,"1","1175","stops",33,"female"
50,"1","604","influences",33,"female"
50,"1","624","halts",33,"female"
50,"0","919","results in",33,"female"
50,"1","538","ends",33,"female"
50,"1","399","averts",33,"female"
50,"1","693","affects",33,"female"
50,"1","527","produces",33,"female"
50,"1","507","starts",33,"female"
50,"0","1099","precludes",33,"female"
50,"1","618","blocks",33,"female"
50,"1","486","predicts",33,"female"
50,"1","1005","influences",33,"female"
50,"1","432","blocks",33,"female"
50,"0","680","halts",33,"female"
50,"1","347","results in",33,"female"
50,"1","274","leads to",33,"female"
50,"0","977","precludes",33,"female"
50,"1","432","produces",33,"female"
50,"1","613","affects",33,"female"
50,"1","565","determines",33,"female"
50,"1","455","ends",33,"female"
50,"0","681","starts",33,"female"
50,"0","652","stops",33,"female"
50,"1","346","averts",33,"female"
50,"1","430","avoids",33,"female"
50,"1","544","ceases",33,"female"
50,"1","540","ends",33,"female"
50,"0","931","precludes",33,"female"
50,"1","1235","stops",33,"female"
50,"1","614","produces",33,"female"
50,"1","903","determines",33,"female"
50,"1","724","affects",33,"female"
50,"1","514","blocks",33,"female"
50,"1","319","ceases",33,"female"
50,"0","702","predicts",33,"female"
50,"1","1819","leads to",33,"female"
50,"1","512","influences",33,"female"
50,"1","452","results in",33,"female"
50,"1","397","starts",33,"female"
50,"1","510","determines",33,"female"
50,"1","450","averts",33,"female"
50,"1","587","predicts",33,"female"
50,"1","600","halts",33,"female"
50,"1","598","avoids",33,"female"
50,"1","398","averts",33,"female"
50,"1","466","stops",33,"female"
50,"1","512","results in",33,"female"
50,"1","756","ceases",33,"female"
50,"1","513","ends",33,"female"
50,"1","521","leads to",33,"female"
50,"1","500","avoids",33,"female"
50,"1","496","blocks",33,"female"
50,"0","959","precludes",33,"female"
50,"1","330","starts",33,"female"
50,"1","443","affects",33,"female"
50,"1","359","influences",33,"female"
50,"1","461","produces",33,"female"
50,"1","440","halts",33,"female"
50,"0","1089","results in",33,"female"
50,"0","686","stops",33,"female"
50,"1","583","produces",33,"female"
50,"1","3135","halts",33,"female"
50,"1","337","averts",33,"female"
50,"0","647","predicts",33,"female"
50,"0","718","affects",33,"female"
50,"1","694","determines",33,"female"
50,"1","585","influences",33,"female"
50,"0","846","blocks",33,"female"
50,"1","480","leads to",33,"female"
50,"1","735","ends",33,"female"
50,"1","519","starts",33,"female"
50,"1","589","avoids",33,"female"
50,"1","637","influences",33,"female"
50,"1","342","results in",33,"female"
50,"1","381","starts",33,"female"
50,"1","410","affects",33,"female"
50,"1","643","ceases",33,"female"
50,"1","381","precludes",33,"female"
50,"1","466","stops",33,"female"
50,"1","727","produces",33,"female"
50,"1","584","leads to",33,"female"
50,"1","642","ceases",33,"female"
50,"1","426","ends",33,"female"
50,"1","630","avoids",33,"female"
50,"1","464","halts",33,"female"
50,"1","499","averts",33,"female"
50,"1","501","predicts",33,"female"
50,"1","745","determines",33,"female"
50,"1","462","results in",33,"female"
50,"1","519","leads to",33,"female"
50,"0","1185","precludes",33,"female"
50,"0","930","blocks",33,"female"
50,"1","593","stops",33,"female"
50,"1","505","halts",33,"female"
50,"1","501","starts",33,"female"
50,"1","509","influences",33,"female"
50,"0","629","ceases",33,"female"
50,"1","548","produces",33,"female"
50,"0","736","ends",33,"female"
50,"0","1235","affects",33,"female"
50,"0","732","determines",33,"female"
50,"1","1192","predicts",33,"female"
50,"0","694","blocks",33,"female"
50,"0","1469","precludes",33,"female"
50,"1","563","averts",33,"female"
50,"1","700","predicts",33,"female"
50,"1","547","avoids",33,"female"
50,"0","712","leads to",33,"female"
50,"0","1616","precludes",33,"female"
50,"1","583","determines",33,"female"
50,"1","478","avoids",33,"female"
50,"1","440","averts",33,"female"
50,"1","503","ceases",33,"female"
50,"1","533","influences",33,"female"
50,"1","456","results in",33,"female"
50,"1","469","ends",33,"female"
50,"1","499","halts",33,"female"
50,"1","545","produces",33,"female"
50,"1","565","blocks",33,"female"
50,"1","522","starts",33,"female"
50,"1","850","affects",33,"female"
50,"1","400","produces",33,"female"
50,"0","867","results in",33,"female"
50,"1","502","influences",33,"female"
50,"0","701","stops",33,"female"
50,"1","446","leads to",33,"female"
50,"1","452","determines",33,"female"
50,"1","533","predicts",33,"female"
50,"0","974","halts",33,"female"
50,"0","800","ends",33,"female"
50,"1","518","avoids",33,"female"
50,"1","408","ceases",33,"female"
50,"1","369","averts",33,"female"
50,"0","679","starts",33,"female"
50,"1","480","blocks",33,"female"
50,"0","926","affects",33,"female"
50,"1","803","stops",33,"female"
50,"1","622","precludes",33,"female"
29,"1","4540","influences",35,"female"
29,"1","3079","blocks",35,"female"
29,"1","789","ceases",35,"female"
29,"1","630","produces",35,"female"
29,"1","681","results in",35,"female"
29,"1","596","stops",35,"female"
29,"1","799","starts",35,"female"
29,"1","567","avoids",35,"female"
29,"1","1308","predicts",35,"female"
29,"1","2515","determines",35,"female"
29,"1","2828","ends",35,"female"
29,"0","2219","affects",35,"female"
29,"0","1268","precludes",35,"female"
29,"1","1007","leads to",35,"female"
29,"0","2185","influences",35,"female"
29,"0","2174","halts",35,"female"
29,"1","777","averts",35,"female"
29,"1","899","blocks",35,"female"
29,"0","2138","ceases",35,"female"
29,"0","940","averts",35,"female"
29,"1","935","stops",35,"female"
29,"1","567","avoids",35,"female"
29,"1","688","halts",35,"female"
29,"0","1034","predicts",35,"female"
29,"0","1268","leads to",35,"female"
29,"1","426","precludes",35,"female"
29,"1","440","ends",35,"female"
29,"1","322","ends",35,"female"
29,"0","817","affects",35,"female"
29,"1","1284","precludes",35,"female"
29,"0","1394","ceases",35,"female"
29,"0","1216","starts",35,"female"
29,"0","914","produces",35,"female"
29,"0","894","halts",35,"female"
29,"0","1370","determines",35,"female"
29,"1","758","avoids",35,"female"
29,"1","715","results in",35,"female"
29,"0","1853","averts",35,"female"
29,"1","359","stops",35,"female"
29,"1","690","determines",35,"female"
29,"0","825","results in",35,"female"
29,"0","1175","blocks",35,"female"
29,"1","529","averts",35,"female"
29,"1","741","ends",35,"female"
29,"0","1437","starts",35,"female"
29,"0","3536","influences",35,"female"
29,"0","754","affects",35,"female"
29,"0","594","predicts",35,"female"
29,"1","513","leads to",35,"female"
29,"0","913","ceases",35,"female"
29,"0","1215","produces",35,"female"
29,"1","690","determines",35,"female"
29,"0","1796","leads to",35,"female"
29,"1","1175","halts",35,"female"
29,"0","1185","precludes",35,"female"
29,"0","818","predicts",35,"female"
29,"1","689","produces",35,"female"
29,"1","425","influences",35,"female"
29,"1","411","starts",35,"female"
29,"1","367","affects",35,"female"
29,"0","870","avoids",35,"female"
29,"1","1138","blocks",35,"female"
29,"0","1376","results in",35,"female"
29,"1","733","stops",35,"female"
29,"1","269","determines",35,"female"
29,"1","298","stops",35,"female"
29,"0","797","precludes",35,"female"
29,"0","775","influences",35,"female"
29,"1","314","starts",35,"female"
29,"1","325","leads to",35,"female"
29,"0","813","halts",35,"female"
29,"0","607","avoids",35,"female"
29,"1","285","averts",35,"female"
29,"0","676","affects",35,"female"
29,"1","389","predicts",35,"female"
29,"0","792","produces",35,"female"
29,"0","870","ends",35,"female"
29,"1","459","ceases",35,"female"
29,"1","373","blocks",35,"female"
29,"0","984","results in",35,"female"
29,"0","3813","produces",35,"female"
29,"0","4475","averts",35,"female"
29,"1","247","halts",35,"female"
29,"1","292","stops",35,"female"
29,"1","273","results in",35,"female"
29,"0","764","leads to",35,"female"
29,"0","598","ends",35,"female"
29,"0","529","influences",35,"female"
29,"0","958","blocks",35,"female"
29,"1","2","avoids",35,"female"
29,"0","1132","starts",35,"female"
29,"1","329","precludes",35,"female"
29,"0","783","ceases",35,"female"
29,"1","541","halts",35,"female"
29,"0","922","predicts",35,"female"
29,"0","764","affects",35,"female"
29,"0","729","determines",35,"female"
29,"1","455","averts",35,"female"
29,"1","844","blocks",35,"female"
29,"0","846","starts",35,"female"
29,"1","280","ceases",35,"female"
29,"1","327","affects",35,"female"
29,"1","491","leads to",35,"female"
29,"0","832","precludes",35,"female"
29,"1","486","ends",35,"female"
29,"0","804","stops",35,"female"
29,"1","39","avoids",35,"female"
29,"0","1381","results in",35,"female"
29,"0","716","halts",35,"female"
29,"0","764","determines",35,"female"
29,"1","415","produces",35,"female"
29,"0","1553","predicts",35,"female"
29,"0","1183","precludes",35,"female"
29,"1","612","influences",35,"female"
29,"1","917","affects",35,"female"
29,"1","388","influences",35,"female"
29,"0","1093","ends",35,"female"
29,"0","671","blocks",35,"female"
29,"0","1005","results in",35,"female"
29,"0","929","averts",35,"female"
29,"0","2979","leads to",35,"female"
29,"0","877","determines",35,"female"
29,"1","559","stops",35,"female"
29,"0","571","avoids",35,"female"
29,"0","1279","predicts",35,"female"
29,"0","756","ceases",35,"female"
29,"1","2027","stops",35,"female"
29,"0","4126","produces",35,"female"
29,"1","292","starts",35,"female"
29,"0","2639","precludes",35,"female"
29,"0","914","predicts",35,"female"
29,"0","629","avoids",35,"female"
29,"1","394","averts",35,"female"
29,"0","691","blocks",35,"female"
29,"0","2131","results in",35,"female"
29,"1","333","leads to",35,"female"
29,"0","888","halts",35,"female"
29,"0","2344","affects",35,"female"
29,"0","906","produces",35,"female"
29,"1","307","determines",35,"female"
29,"1","298","ends",35,"female"
29,"0","777","ceases",35,"female"
29,"0","1750","influences",35,"female"
29,"1","479","starts",35,"female"
29,"0","805","averts",35,"female"
29,"1","264","avoids",35,"female"
29,"0","762","determines",35,"female"
29,"0","726","stops",35,"female"
29,"0","1367","affects",35,"female"
29,"0","979","blocks",35,"female"
29,"0","2819","influences",35,"female"
29,"1","2888","ceases",35,"female"
29,"0","1162","starts",35,"female"
29,"0","1135","results in",35,"female"
29,"0","729","predicts",35,"female"
29,"1","366","precludes",35,"female"
29,"1","591","ends",35,"female"
29,"0","930","produces",35,"female"
29,"1","343","halts",35,"female"
29,"0","1029","leads to",35,"female"
29,"0","2203","blocks",35,"female"
29,"0","1143","produces",35,"female"
29,"0","1787","starts",35,"female"
29,"0","3785","ends",35,"female"
29,"0","1805","affects",35,"female"
29,"1","307","averts",35,"female"
29,"0","1102","results in",35,"female"
29,"0","1029","stops",35,"female"
29,"1","636","precludes",35,"female"
29,"1","506","halts",35,"female"
29,"0","2105","leads to",35,"female"
29,"0","655","avoids",35,"female"
29,"1","316","ceases",35,"female"
29,"1","595","ceases",35,"female"
29,"0","1570","determines",35,"female"
29,"1","257","predicts",35,"female"
29,"1","355","influences",35,"female"
29,"1","328","averts",35,"female"
29,"1","267","predicts",35,"female"
29,"0","861","leads to",35,"female"
29,"1","70","determines",35,"female"
29,"0","798","ends",35,"female"
29,"1","290","precludes",35,"female"
29,"0","833","blocks",35,"female"
29,"1","366","halts",35,"female"
29,"0","2038","influences",35,"female"
29,"0","2293","results in",35,"female"
29,"1","535","affects",35,"female"
29,"1","372","starts",35,"female"
29,"0","762","avoids",35,"female"
29,"1","142","stops",35,"female"
29,"0","843","produces",35,"female"
29,"0","1047","affects",35,"female"
29,"0","834","results in",35,"female"
29,"1","365","ends",35,"female"
29,"0","1169","leads to",35,"female"
29,"0","1079","starts",35,"female"
29,"0","2068","produces",35,"female"
29,"1","283","blocks",35,"female"
29,"0","547","stops",35,"female"
29,"1","26","determines",35,"female"
29,"0","83","halts",35,"female"
29,"0","602","precludes",35,"female"
29,"0","343","averts",35,"female"
29,"0","186","influences",35,"female"
29,"1","55","avoids",35,"female"
29,"0","1036","predicts",35,"female"
29,"1","303","ceases",35,"female"
29,"0","510","starts",35,"female"
29,"1","114","determines",35,"female"
29,"1","189","affects",35,"female"
29,"0","181","averts",35,"female"
29,"1","317","influences",35,"female"
29,"0","973","stops",35,"female"
29,"0","395","results in",35,"female"
29,"1","148","avoids",35,"female"
29,"1","34","ceases",35,"female"
29,"0","539","precludes",35,"female"
29,"0","673","halts",35,"female"
29,"0","234","produces",35,"female"
29,"0","144","leads to",35,"female"
29,"0","121","ends",35,"female"
29,"0","809","predicts",35,"female"
29,"0","703","blocks",35,"female"
29,"1","37","ends",35,"female"
29,"1","146","affects",35,"female"
29,"0","3073","predicts",35,"female"
29,"1","173","determines",35,"female"
29,"0","823","averts",35,"female"
29,"1","499","results in",35,"female"
29,"0","959","stops",35,"female"
29,"0","883","starts",35,"female"
29,"1","506","halts",35,"female"
29,"1","546","precludes",35,"female"
29,"1","394","blocks",35,"female"
29,"0","929","leads to",35,"female"
29,"0","3280","influences",35,"female"
29,"1","341","produces",35,"female"
29,"0","710","avoids",35,"female"
29,"1","146","ceases",35,"female"
38,"1","2367","stops",24,"male "
38,"1","1010","blocks",24,"male "
38,"1","1405","ends",24,"male "
38,"0","5901","results in",24,"male "
38,"0","2278","ceases",24,"male "
38,"1","1658","starts",24,"male "
38,"1","1080","precludes",24,"male "
38,"1","935","halts",24,"male "
38,"1","908","influences",24,"male "
38,"0","1444","averts",24,"male "
38,"1","1007","avoids",24,"male "
38,"1","831","blocks",24,"male "
38,"1","743","produces",24,"male "
38,"1","1228","leads to",24,"male "
38,"1","2126","precludes",24,"male "
38,"1","1039","averts",24,"male "
38,"1","1008","predicts",24,"male "
38,"1","823","ends",24,"male "
38,"1","651","affects",24,"male "
38,"1","1643","avoids",24,"male "
38,"1","984","ceases",24,"male "
38,"1","1174","determines",24,"male "
38,"1","933","influences",24,"male "
38,"1","1404","halts",24,"male "
38,"1","990","starts",24,"male "
38,"1","1178","leads to",24,"male "
38,"1","718","stops",24,"male "
38,"1","704","produces",24,"male "
38,"0","1357","stops",24,"male "
38,"1","841","predicts",24,"male "
38,"1","1517","results in",24,"male "
38,"1","725","determines",24,"male "
38,"1","781","blocks",24,"male "
38,"1","771","affects",24,"male "
38,"1","2179","avoids",24,"male "
38,"1","704","starts",24,"male "
38,"1","2132","leads to",24,"male "
38,"1","898","halts",24,"male "
38,"1","744","ends",24,"male "
38,"1","959","determines",24,"male "
38,"1","931","produces",24,"male "
38,"0","1368","averts",24,"male "
38,"1","830","predicts",24,"male "
38,"1","629","results in",24,"male "
38,"0","1798","precludes",24,"male "
38,"1","1286","affects",24,"male "
38,"1","2560","influences",24,"male "
38,"0","4757","ceases",24,"male "
38,"1","1696","determines",24,"male "
38,"1","615","influences",24,"male "
38,"0","1285","averts",24,"male "
38,"1","657","results in",24,"male "
38,"1","851","predicts",24,"male "
38,"1","913","avoids",24,"male "
38,"1","1620","halts",24,"male "
38,"1","564","blocks",24,"male "
38,"1","711","stops",24,"male "
38,"1","1000","ceases",24,"male "
38,"1","626","precludes",24,"male "
38,"1","1724","starts",24,"male "
38,"1","1291","ends",24,"male "
38,"0","1805","precludes",24,"male "
38,"1","1056","leads to",24,"male "
38,"1","1229","affects",24,"male "
38,"1","601","blocks",24,"male "
38,"1","2153","produces",24,"male "
38,"1","831","starts",24,"male "
38,"1","832","stops",24,"male "
38,"1","2844","predicts",24,"male "
38,"1","1535","ends",24,"male "
38,"1","1456","leads to",24,"male "
38,"1","1852","averts",24,"male "
38,"1","808","results in",24,"male "
38,"1","1442","produces",24,"male "
38,"0","3618","determines",24,"male "
38,"1","929","affects",24,"male "
38,"1","564","influences",24,"male "
38,"1","809","halts",24,"male "
38,"1","721","ceases",24,"male "
38,"1","2033","avoids",24,"male "
38,"1","1061","predicts",24,"male "
38,"1","755","affects",24,"male "
38,"1","564","starts",24,"male "
38,"1","2079","determines",24,"male "
38,"0","1424","precludes",24,"male "
38,"1","835","ceases",24,"male "
38,"1","1180","results in",24,"male "
38,"1","1173","leads to",24,"male "
38,"1","710","stops",24,"male "
38,"1","743","ends",24,"male "
38,"1","945","influences",24,"male "
38,"1","682","halts",24,"male "
38,"1","842","averts",24,"male "
38,"1","1126","blocks",24,"male "
38,"1","713","produces",24,"male "
38,"0","1436","leads to",24,"male "
38,"1","1007","influences",24,"male "
38,"1","734","avoids",24,"male "
38,"1","2438","determines",24,"male "
38,"1","1063","stops",24,"male "
38,"1","1601","predicts",24,"male "
38,"0","1981","precludes",24,"male "
38,"0","1356","averts",24,"male "
38,"1","829","ceases",24,"male "
38,"1","713","starts",24,"male "
38,"1","716","avoids",24,"male "
38,"1","831","ends",24,"male "
38,"1","794","blocks",24,"male "
38,"1","1171","produces",24,"male "
38,"1","1324","affects",24,"male "
38,"1","1275","halts",24,"male "
38,"1","1310","results in",24,"male "
38,"1","2181","avoids",24,"male "
38,"0","2789","halts",24,"male "
38,"1","1616","determines",24,"male "
38,"1","1482","influences",24,"male "
38,"1","1213","stops",24,"male "
38,"1","650","blocks",24,"male "
38,"1","559","ends",24,"male "
38,"1","1145","starts",24,"male "
38,"1","2612","affects",24,"male "
38,"1","1640","precludes",24,"male "
38,"1","915","ceases",24,"male "
38,"1","768","averts",24,"male "
38,"1","668","stops",24,"male "
38,"1","1372","produces",24,"male "
38,"1","960","averts",24,"male "
38,"1","978","results in",24,"male "
38,"1","4852","precludes",24,"male "
38,"1","1191","leads to",24,"male "
38,"1","1190","predicts",24,"male "
38,"1","943","determines",24,"male "
38,"1","881","leads to",24,"male "
38,"1","685","blocks",24,"male "
38,"1","1901","produces",24,"male "
38,"1","892","ceases",24,"male "
38,"1","870","ends",24,"male "
38,"1","1689","predicts",24,"male "
38,"1","4040","affects",24,"male "
38,"1","660","halts",24,"male "
38,"1","2704","avoids",24,"male "
38,"1","726","starts",24,"male "
38,"1","667","avoids",24,"male "
38,"1","979","results in",24,"male "
38,"1","1068","blocks",24,"male "
38,"1","757","ends",24,"male "
38,"0","2092","influences",24,"male "
38,"1","4408","results in",24,"male "
38,"1","3223","starts",24,"male "
38,"1","1802","predicts",24,"male "
38,"1","707","influences",24,"male "
38,"1","782","averts",24,"male "
38,"1","2407","ceases",24,"male "
38,"1","1145","determines",24,"male "
38,"1","6771","produces",24,"male "
38,"1","673","stops",24,"male "
38,"1","2508","leads to",24,"male "
38,"1","2410","halts",24,"male "
38,"1","2010","precludes",24,"male "
38,"1","760","affects",24,"male "
38,"1","1139","ceases",24,"male "
38,"1","1625","leads to",24,"male "
38,"1","7189","influences",24,"male "
38,"1","821","starts",24,"male "
38,"1","727","results in",24,"male "
38,"1","772","predicts",24,"male "
38,"1","517","produces",24,"male "
38,"1","671","determines",24,"male "
38,"1","491","affects",24,"male "
38,"1","916","averts",24,"male "
38,"1","559","avoids",24,"male "
38,"1","646","blocks",24,"male "
38,"0","3674","precludes",24,"male "
38,"1","719","affects",24,"male "
38,"1","3480","leads to",24,"male "
38,"1","2454","influences",24,"male "
38,"1","867","results in",24,"male "
38,"1","667","ends",24,"male "
38,"0","1737","starts",24,"male "
38,"1","779","halts",24,"male "
38,"1","1559","produces",24,"male "
38,"1","2508","predicts",24,"male "
38,"1","1178","determines",24,"male "
38,"1","764","stops",24,"male "
38,"0","1633","leads to",24,"male "
38,"1","2311","produces",24,"male "
38,"1","885","ceases",24,"male "
38,"0","1177","starts",24,"male "
38,"1","678","avoids",24,"male "
38,"1","862","ends",24,"male "
38,"1","3401","precludes",24,"male "
38,"1","1140","averts",24,"male "
38,"1","638","blocks",24,"male "
38,"1","814","stops",24,"male "
38,"1","1174","halts",24,"male "
38,"1","855","results in",24,"male "
38,"1","1005","predicts",24,"male "
38,"1","780","avoids",24,"male "
38,"1","762","determines",24,"male "
38,"1","640","ends",24,"male "
38,"1","2598","affects",24,"male "
38,"1","744","stops",24,"male "
38,"1","1696","influences",24,"male "
38,"1","1834","results in",24,"male "
38,"1","3992","determines",24,"male "
38,"1","1850","influences",24,"male "
38,"1","1398","averts",24,"male "
38,"1","3069","ceases",24,"male "
38,"0","2297","precludes",24,"male "
38,"1","1133","blocks",24,"male "
38,"1","662","leads to",24,"male "
38,"1","5714","halts",24,"male "
38,"1","1844","predicts",24,"male "
38,"1","2329","affects",24,"male "
38,"1","3443","produces",24,"male "
38,"1","671","blocks",24,"male "
38,"1","1359","starts",24,"male "
38,"1","814","stops",24,"male "
38,"1","690","predicts",24,"male "
38,"1","793","avoids",24,"male "
38,"1","1452","halts",24,"male "
38,"1","685","averts",24,"male "
38,"0","4192","ceases",24,"male "
38,"1","620","ends",24,"male "
38,"1","995","precludes",24,"male "
38,"1","1014","ends",24,"male "
38,"1","533","blocks",24,"male "
38,"1","2205","determines",24,"male "
38,"1","652","influences",24,"male "
38,"1","900","halts",24,"male "
38,"1","4054","starts",24,"male "
38,"1","1120","precludes",24,"male "
38,"1","931","ceases",24,"male "
38,"1","856","produces",24,"male "
38,"1","1526","avoids",24,"male "
38,"1","1058","affects",24,"male "
38,"1","7268","leads to",24,"male "
38,"1","877","averts",24,"male "
38,"1","693","results in",24,"male "
38,"1","769","stops",24,"male "
34,"1","3537","precludes",27,"female"
34,"0","6242","starts",27,"female"
34,"1","2586","results in",27,"female"
34,"1","1882","affects",27,"female"
34,"0","3443","predicts",27,"female"
34,"1","2180","stops",27,"female"
34,"1","2443","ends",27,"female"
34,"1","1654","determines",27,"female"
34,"0","2076","influences",27,"female"
34,"0","3869","leads to",27,"female"
34,"1","2849","produces",27,"female"
34,"1","1536","averts",27,"female"
34,"1","944","halts",27,"female"
34,"1","890","starts",27,"female"
34,"1","2560","determines",27,"female"
34,"1","1245","affects",27,"female"
34,"1","2272","leads to",27,"female"
34,"0","2104","predicts",27,"female"
34,"1","1199","blocks",27,"female"
34,"1","1149","avoids",27,"female"
34,"1","1283","influences",27,"female"
34,"1","1468","produces",27,"female"
34,"1","1229","ceases",27,"female"
34,"0","5244","precludes",27,"female"
34,"1","1130","results in",27,"female"
34,"1","1369","leads to",27,"female"
34,"1","975","halts",27,"female"
34,"0","3279","ends",27,"female"
34,"1","1376","produces",27,"female"
34,"1","1527","averts",27,"female"
34,"1","914","influences",27,"female"
34,"1","1271","determines",27,"female"
34,"1","1777","results in",27,"female"
34,"1","2538","blocks",27,"female"
34,"1","895","starts",27,"female"
34,"1","1046","avoids",27,"female"
34,"1","1574","affects",27,"female"
34,"1","2516","predicts",27,"female"
34,"1","1003","results in",27,"female"
34,"1","1719","stops",27,"female"
34,"1","588","ceases",27,"female"
34,"1","2106","precludes",27,"female"
34,"1","619","stops",27,"female"
34,"1","785","halts",27,"female"
34,"1","830","affects",27,"female"
34,"1","822","ends",27,"female"
34,"1","963","blocks",27,"female"
34,"1","807","ceases",27,"female"
34,"1","1140","averts",27,"female"
34,"1","669","avoids",27,"female"
34,"1","571","averts",27,"female"
34,"1","938","predicts",27,"female"
34,"1","816","influences",27,"female"
34,"1","1840","produces",27,"female"
34,"1","1107","avoids",27,"female"
34,"1","2310","leads to",27,"female"
34,"1","1329","starts",27,"female"
34,"1","699","halts",27,"female"
34,"1","963","determines",27,"female"
34,"1","947","predicts",27,"female"
34,"1","720","determines",27,"female"
34,"1","754","blocks",27,"female"
34,"1","809","ceases",27,"female"
34,"1","852","ends",27,"female"
34,"1","1044","leads to",27,"female"
34,"1","545","produces",27,"female"
34,"1","1054","affects",27,"female"
34,"1","1311","precludes",27,"female"
34,"1","769","stops",27,"female"
34,"1","793","starts",27,"female"
34,"1","695","ceases",27,"female"
34,"1","734","averts",27,"female"
34,"1","1529","results in",27,"female"
34,"1","1605","ends",27,"female"
34,"1","687","blocks",27,"female"
34,"1","1034","halts",27,"female"
34,"1","635","influences",27,"female"
34,"1","1505","stops",27,"female"
34,"1","521","avoids",27,"female"
34,"0","2107","precludes",27,"female"
34,"0","2170","starts",27,"female"
34,"1","1266","ends",27,"female"
34,"1","852","results in",27,"female"
34,"1","807","halts",27,"female"
34,"1","809","influences",27,"female"
34,"1","1310","predicts",27,"female"
34,"1","617","ceases",27,"female"
34,"1","896","avoids",27,"female"
34,"1","1523","precludes",27,"female"
34,"1","677","leads to",27,"female"
34,"1","1444","determines",27,"female"
34,"1","751","averts",27,"female"
34,"1","2565","blocks",27,"female"
34,"1","536","stops",27,"female"
34,"1","581","stops",27,"female"
34,"1","1239","produces",27,"female"
34,"1","994","affects",27,"female"
34,"1","628","averts",27,"female"
34,"1","752","affects",27,"female"
34,"1","800","starts",27,"female"
34,"1","848","avoids",27,"female"
34,"1","1765","ceases",27,"female"
34,"1","1906","predicts",27,"female"
34,"1","686","influences",27,"female"
34,"1","1100","leads to",27,"female"
34,"1","665","blocks",27,"female"
34,"1","962","ends",27,"female"
34,"1","566","halts",27,"female"
34,"1","1911","produces",27,"female"
34,"1","789","precludes",27,"female"
34,"1","682","averts",27,"female"
34,"1","502","avoids",27,"female"
34,"1","653","determines",27,"female"
34,"1","1440","stops",27,"female"
34,"1","795","results in",27,"female"
34,"1","908","ends",27,"female"
34,"1","632","blocks",27,"female"
34,"1","760","results in",27,"female"
34,"1","1744","influences",27,"female"
34,"1","1371","produces",27,"female"
34,"1","721","halts",27,"female"
34,"1","1278","affects",27,"female"
34,"1","776","precludes",27,"female"
34,"1","1103","determines",27,"female"
34,"1","3207","predicts",27,"female"
34,"1","605","leads to",27,"female"
34,"1","707","ceases",27,"female"
34,"1","829","starts",27,"female"
34,"1","731","halts",27,"female"
34,"1","1045","determines",27,"female"
34,"0","2413","averts",27,"female"
34,"1","815","precludes",27,"female"
34,"1","958","results in",27,"female"
34,"1","1224","affects",27,"female"
34,"1","738","stops",27,"female"
34,"1","817","starts",27,"female"
34,"1","1463","influences",27,"female"
34,"1","1392","predicts",27,"female"
34,"1","896","ends",27,"female"
34,"1","619","avoids",27,"female"
34,"1","1123","produces",27,"female"
34,"1","608","leads to",27,"female"
34,"1","622","blocks",27,"female"
34,"1","627","ceases",27,"female"
34,"1","1274","blocks",27,"female"
34,"1","639","averts",27,"female"
34,"1","926","produces",27,"female"
34,"1","969","stops",27,"female"
34,"1","510","halts",27,"female"
34,"1","511","ceases",27,"female"
34,"1","867","starts",27,"female"
34,"1","666","ends",27,"female"
34,"1","1003","predicts",27,"female"
34,"1","906","precludes",27,"female"
34,"1","723","influences",27,"female"
34,"1","842","avoids",27,"female"
34,"1","690","leads to",27,"female"
34,"1","902","results in",27,"female"
34,"1","1166","affects",27,"female"
34,"1","538","determines",27,"female"
34,"1","2159","stops",27,"female"
34,"0","2183","precludes",27,"female"
34,"1","707","results in",27,"female"
34,"1","638","blocks",27,"female"
34,"0","1012","affects",27,"female"
34,"1","723","averts",27,"female"
34,"1","515","ends",27,"female"
34,"1","642","leads to",27,"female"
34,"1","920","halts",27,"female"
34,"1","6271","ceases",27,"female"
